source city,source country,source cont.,dest. city,dest. country,dest. cont.,active
Casablanca,Morocco,AF.,Brussels,Belgium,EU.,Y
Casablanca,Morocco,AF.,Cuneo,Italy,EU.,Y
Casablanca,Morocco,AF.,London,United Kingdom,EU.,Y
Casablanca,Morocco,AF.,Lyon,France,EU.,Y
Casablanca,Morocco,AF.,Montpellier,France,EU.,Y
Casablanca,Morocco,AF.,Istanbul,Turkey,AS.,Y
Casablanca,Morocco,AF.,Toulouse,France,EU.,Y
Casablanca,Morocco,AF.,Venice,Italy,EU.,Y
Cuneo,Italy,EU.,Casablanca,Morocco,AF.,Y
Fes,Morocco,AF.,Montpellier,France,EU.,Y
London,United Kingdom,EU.,Casablanca,Morocco,AF.,Y
London,United Kingdom,EU.,Tanger,Morocco,AF.,Y
Lyon,France,EU.,Casablanca,Morocco,AF.,Y
Montpellier,France,EU.,Casablanca,Morocco,AF.,Y
Montpellier,France,EU.,Fes,Morocco,AF.,Y
Montpellier,France,EU.,El Aroui,Morocco,AF.,Y
El Aroui,Morocco,AF.,Amsterdam,Netherlands,EU.,Y
El Aroui,Morocco,AF.,Barcelona,Spain,EU.,Y
El Aroui,Morocco,AF.,Brussels,Belgium,EU.,Y
El Aroui,Morocco,AF.,Cologne,Germany,EU.,Y
El Aroui,Morocco,AF.,Montpellier,France,EU.,Y
El Aroui,Morocco,AF.,Palma de Mallorca,Spain,EU.,Y
Palma de Mallorca,Spain,EU.,El Aroui,Morocco,AF.,Y
Istanbul,Turkey,AS.,Casablanca,Morocco,AF.,Y
Toulouse,France,EU.,Casablanca,Morocco,AF.,Y
Tanger,Morocco,AF.,Amsterdam,Netherlands,EU.,Y
Tanger,Morocco,AF.,Barcelona,Spain,EU.,Y
Tanger,Morocco,AF.,Brussels,Belgium,EU.,Y
Tanger,Morocco,AF.,London,United Kingdom,EU.,Y
Venice,Italy,EU.,Casablanca,Morocco,AF.,Y
Baotou,China,AS.,Jining,China,AS.,Y
Beihai,China,AS.,Xi'an,China,AS.,Y
Guangzhou,China,AS.,Chongqing,China,AS.,Y
Guangzhou,China,AS.,Chengdu,China,AS.,Y
Jakarta,Indonesia,AS.,Nanning,China,AS.,Y
Zhengzhou,China,AS.,Changchun,China,AS.,Y
Zhengzhou,China,AS.,Chongqing,China,AS.,Y
Zhengzhou,China,AS.,Chengdu,China,AS.,Y
Zhengzhou,China,AS.,Hohhot,China,AS.,Y
Zhengzhou,China,AS.,Hangzhou,China,AS.,Y
Zhengzhou,China,AS.,Harbin,China,AS.,Y
Zhengzhou,China,AS.,Kunming,China,AS.,Y
Zhengzhou,China,AS.,Urumqi,China,AS.,Y
Changchun,China,AS.,Zhengzhou,China,AS.,Y
Changchun,China,AS.,Nanjing,China,AS.,Y
Changchun,China,AS.,Jinan,China,AS.,Y
Changchun,China,AS.,Tianjin,China,AS.,Y
Chongqing,China,AS.,Guangzhou,China,AS.,Y
Chongqing,China,AS.,Zhengzhou,China,AS.,Y
Chongqing,China,AS.,Changcha,China,AS.,Y
Chongqing,China,AS.,Changzhou,China,AS.,Y
Chongqing,China,AS.,Dalian,China,AS.,Y
Chongqing,China,AS.,Dayong,China,AS.,Y
Chongqing,China,AS.,Hangzhou,China,AS.,Y
Chongqing,China,AS.,Phuket,Thailand,AS.,Y
Chongqing,China,AS.,Yinchuan,China,AS.,Y
Chongqing,China,AS.,Jining,China,AS.,Y
Chongqing,China,AS.,Jiuzhaigou,China,AS.,Y
Chongqing,China,AS.,Kangding,China,AS.,Y
Chongqing,China,AS.,Nanchang,China,AS.,Y
Chongqing,China,AS.,Kunming,China,AS.,Y
Chongqing,China,AS.,Guilin,China,AS.,Y
Chongqing,China,AS.,Lanzhou,China,AS.,Y
Chongqing,China,AS.,Lijiang,China,AS.,Y
Chongqing,China,AS.,Lhasa,China,AS.,Y
Chongqing,China,AS.,Ninbo,China,AS.,Y
Chongqing,China,AS.,Nanjing,China,AS.,Y
Chongqing,China,AS.,Nanning,China,AS.,Y
Chongqing,China,AS.,Beijing,China,AS.,Y
Chongqing,China,AS.,Shanghai,China,AS.,Y
Chongqing,China,AS.,Shijiazhuang,China,AS.,Y
Chongqing,China,AS.,Shantou,China,AS.,Y
Chongqing,China,AS.,Sanya,China,AS.,Y
Chongqing,China,AS.,Shenzhen,China,AS.,Y
Chongqing,China,AS.,Jinan,China,AS.,Y
Chongqing,China,AS.,Tianjin,China,AS.,Y
Chongqing,China,AS.,Taiyuan,China,AS.,Y
Chongqing,China,AS.,Urumqi,China,AS.,Y
Chongqing,China,AS.,Wuhan,China,AS.,Y
Chongqing,China,AS.,Wuxi,China,AS.,Y
Chongqing,China,AS.,Xi'an,China,AS.,Y
Chongqing,China,AS.,Xining,China,AS.,Y
Chongqing,China,AS.,Yichang,China,AS.,Y
Changcha,China,AS.,Chongqing,China,AS.,Y
Changcha,China,AS.,Chengdu,China,AS.,Y
Changcha,China,AS.,Fuzhou,China,AS.,Y
Changcha,China,AS.,Kunming,China,AS.,Y
Changcha,China,AS.,Shenyang,China,AS.,Y
Changcha,China,AS.,Wenzhou,China,AS.,Y
Changcha,China,AS.,Xiamen,China,AS.,Y
Chengdu,China,AS.,Guangzhou,China,AS.,Y
Chengdu,China,AS.,Zhengzhou,China,AS.,Y
Chengdu,China,AS.,Changcha,China,AS.,Y
Chengdu,China,AS.,Dongsheng,China,AS.,Y
Chengdu,China,AS.,Haikou,China,AS.,Y
Chengdu,China,AS.,Handan,China,AS.,Y
Chengdu,China,AS.,Hohhot,China,AS.,Y
Chengdu,China,AS.,Hefei,China,AS.,Y
Chengdu,China,AS.,Hangzhou,China,AS.,Y
Chengdu,China,AS.,Phuket,Thailand,AS.,Y
Chengdu,China,AS.,Yinchuan,China,AS.,Y
Chengdu,China,AS.,Jinghong,China,AS.,Y
Chengdu,China,AS.,Jiuzhaigou,China,AS.,Y
Chengdu,China,AS.,Nanchang,China,AS.,Y
Chengdu,China,AS.,Kunming,China,AS.,Y
Chengdu,China,AS.,Ganzhou,China,AS.,Y
Chengdu,China,AS.,Guiyang,China,AS.,Y
Chengdu,China,AS.,Guilin,China,AS.,Y
Chengdu,China,AS.,Lanzhou,China,AS.,Y
Chengdu,China,AS.,Lijiang,China,AS.,Y
Chengdu,China,AS.,Luxi,China,AS.,Y
Chengdu,China,AS.,Lhasa,China,AS.,Y
Chengdu,China,AS.,Melbourne,Australia,O.,Y
Chengdu,China,AS.,Male,Maldives,AS.,Y
Chengdu,China,AS.,Nanjing,China,AS.,Y
Chengdu,China,AS.,Nanning,China,AS.,Y
Chengdu,China,AS.,Beijing,China,AS.,Y
Chengdu,China,AS.,Shanghai,China,AS.,Y
Chengdu,China,AS.,Panzhihua,China,AS.,Y
Chengdu,China,AS.,Shenyang,China,AS.,Y
Chengdu,China,AS.,Shijiazhuang,China,AS.,Y
Chengdu,China,AS.,Sanya,China,AS.,Y
Chengdu,China,AS.,Shenzhen,China,AS.,Y
Chengdu,China,AS.,Qingdao,China,AS.,Y
Chengdu,China,AS.,Jinan,China,AS.,Y
Chengdu,China,AS.,Tianjin,China,AS.,Y
Chengdu,China,AS.,Taiyuan,China,AS.,Y
Chengdu,China,AS.,Urumqi,China,AS.,Y
Chengdu,China,AS.,Wenzhou,China,AS.,Y
Chengdu,China,AS.,Wuhan,China,AS.,Y
Chengdu,China,AS.,Wuxi,China,AS.,Y
Chengdu,China,AS.,Wanxian,China,AS.,Y
Chengdu,China,AS.,Xichang,China,AS.,Y
Chengdu,China,AS.,Xi'an,China,AS.,Y
Chengdu,China,AS.,Xiamen,China,AS.,Y
Chengdu,China,AS.,Xining,China,AS.,Y
Chengdu,China,AS.,Xuzhou,China,AS.,Y
Chengdu,China,AS.,Yichang,China,AS.,Y
Chengdu,China,AS.,Yangzhou,China,AS.,Y
Chengdu,China,AS.,Zhongwei,China,AS.,Y
Changzhou,China,AS.,Chongqing,China,AS.,Y
Changzhou,China,AS.,Harbin,China,AS.,Y
Changzhou,China,AS.,Xiamen,China,AS.,Y
Changzhou,China,AS.,Zhuhai,China,AS.,Y
Dalian,China,AS.,Chongqing,China,AS.,Y
Dalian,China,AS.,Hangzhou,China,AS.,Y
Dalian,China,AS.,Harbin,China,AS.,Y
Dalian,China,AS.,Jinan,China,AS.,Y
Dalian,China,AS.,Xuzhou,China,AS.,Y
Dunhuang,China,AS.,Lanzhou,China,AS.,Y
Dongsheng,China,AS.,Chengdu,China,AS.,Y
Dongsheng,China,AS.,Shenyang,China,AS.,Y
Dayong,China,AS.,Chongqing,China,AS.,Y
Dayong,China,AS.,Nanjing,China,AS.,Y
Fuzhou,China,AS.,Changcha,China,AS.,Y
Fuzhou,China,AS.,Nanchang,China,AS.,Y
Haikou,China,AS.,Chengdu,China,AS.,Y
Haikou,China,AS.,Ninbo,China,AS.,Y
Handan,China,AS.,Chengdu,China,AS.,Y
Hohhot,China,AS.,Zhengzhou,China,AS.,Y
Hohhot,China,AS.,Chengdu,China,AS.,Y
Hefei,China,AS.,Chengdu,China,AS.,Y
Hangzhou,China,AS.,Zhengzhou,China,AS.,Y
Hangzhou,China,AS.,Chongqing,China,AS.,Y
Hangzhou,China,AS.,Chengdu,China,AS.,Y
Hangzhou,China,AS.,Dalian,China,AS.,Y
Hangzhou,China,AS.,Tianjin,China,AS.,Y
Hangzhou,China,AS.,Taiyuan,China,AS.,Y
Hangzhou,China,AS.,Xi'an,China,AS.,Y
Phuket,Thailand,AS.,Chongqing,China,AS.,Y
Phuket,Thailand,AS.,Chengdu,China,AS.,Y
Hailar,China,AS.,Harbin,China,AS.,Y
Harbin,China,AS.,Zhengzhou,China,AS.,Y
Harbin,China,AS.,Changzhou,China,AS.,Y
Harbin,China,AS.,Dalian,China,AS.,Y
Harbin,China,AS.,Hailar,China,AS.,Y
Harbin,China,AS.,Yinchuan,China,AS.,Y
Harbin,China,AS.,Ninbo,China,AS.,Y
Harbin,China,AS.,Nanjing,China,AS.,Y
Harbin,China,AS.,Jinan,China,AS.,Y
Harbin,China,AS.,Taiyuan,China,AS.,Y
Harbin,China,AS.,Wenzhou,China,AS.,Y
Harbin,China,AS.,Wuhan,China,AS.,Y
Harbin,China,AS.,Xi'an,China,AS.,Y
Harbin,China,AS.,Xuzhou,China,AS.,Y
Yinchuan,China,AS.,Chongqing,China,AS.,Y
Yinchuan,China,AS.,Chengdu,China,AS.,Y
Yinchuan,China,AS.,Harbin,China,AS.,Y
Yinchuan,China,AS.,Kunming,China,AS.,Y
Yinchuan,China,AS.,Guilin,China,AS.,Y
Jiayuguan,China,AS.,Lanzhou,China,AS.,Y
Jinghong,China,AS.,Chengdu,China,AS.,Y
Jinghong,China,AS.,Kunming,China,AS.,Y
Quanzhou,China,AS.,Guiyang,China,AS.,Y
Quanzhou,China,AS.,Wuhan,China,AS.,Y
Jining,China,AS.,Baotou,China,AS.,Y
Jining,China,AS.,Chongqing,China,AS.,Y
Jiuzhaigou,China,AS.,Chongqing,China,AS.,Y
Jiuzhaigou,China,AS.,Chengdu,China,AS.,Y
Jiuzhaigou,China,AS.,Xi'an,China,AS.,Y
Kangding,China,AS.,Chongqing,China,AS.,Y
Kashi,China,AS.,Urumqi,China,AS.,Y
Nanchang,China,AS.,Chongqing,China,AS.,Y
Nanchang,China,AS.,Chengdu,China,AS.,Y
Nanchang,China,AS.,Fuzhou,China,AS.,Y
Nanchang,China,AS.,Kunming,China,AS.,Y
Nanchang,China,AS.,Ninbo,China,AS.,Y
Burqin,China,AS.,Urumqi,China,AS.,Y
Kunming,China,AS.,Zhengzhou,China,AS.,Y
Kunming,China,AS.,Chongqing,China,AS.,Y
Kunming,China,AS.,Changcha,China,AS.,Y
Kunming,China,AS.,Chengdu,China,AS.,Y
Kunming,China,AS.,Yinchuan,China,AS.,Y
Kunming,China,AS.,Jinghong,China,AS.,Y
Kunming,China,AS.,Nanchang,China,AS.,Y
Kunming,China,AS.,Guiyang,China,AS.,Y
Kunming,China,AS.,Lanzhou,China,AS.,Y
Kunming,China,AS.,Luxi,China,AS.,Y
Kunming,China,AS.,Ninbo,China,AS.,Y
Kunming,China,AS.,Nanjing,China,AS.,Y
Kunming,China,AS.,Jinan,China,AS.,Y
Kunming,China,AS.,Wanxian,China,AS.,Y
Kunming,China,AS.,Xi'an,China,AS.,Y
Kunming,China,AS.,Xiamen,China,AS.,Y
Kunming,China,AS.,Xining,China,AS.,Y
Kunming,China,AS.,Xuzhou,China,AS.,Y
Ganzhou,China,AS.,Chengdu,China,AS.,Y
Ganzhou,China,AS.,Xiamen,China,AS.,Y
Guiyang,China,AS.,Chengdu,China,AS.,Y
Guiyang,China,AS.,Quanzhou,China,AS.,Y
Guiyang,China,AS.,Kunming,China,AS.,Y
Guiyang,China,AS.,Lanzhou,China,AS.,Y
Guiyang,China,AS.,Sanya,China,AS.,Y
Guiyang,China,AS.,Wenzhou,China,AS.,Y
Guiyang,China,AS.,Xuzhou,China,AS.,Y
Guilin,China,AS.,Chongqing,China,AS.,Y
Guilin,China,AS.,Chengdu,China,AS.,Y
Guilin,China,AS.,Yinchuan,China,AS.,Y
Guilin,China,AS.,Sanya,China,AS.,Y
Guilin,China,AS.,Taiyuan,China,AS.,Y
Lanzhou,China,AS.,Chongqing,China,AS.,Y
Lanzhou,China,AS.,Chengdu,China,AS.,Y
Lanzhou,China,AS.,Dunhuang,China,AS.,Y
Lanzhou,China,AS.,Jiayuguan,China,AS.,Y
Lanzhou,China,AS.,Kunming,China,AS.,Y
Lanzhou,China,AS.,Guiyang,China,AS.,Y
Lijiang,China,AS.,Chongqing,China,AS.,Y
Lijiang,China,AS.,Chengdu,China,AS.,Y
Lijiang,China,AS.,Mianyang,China,AS.,Y
Luxi,China,AS.,Chengdu,China,AS.,Y
Luxi,China,AS.,Kunming,China,AS.,Y
Lhasa,China,AS.,Chongqing,China,AS.,Y
Lhasa,China,AS.,Chengdu,China,AS.,Y
Lhasa,China,AS.,Xi'an,China,AS.,Y
Lhasa,China,AS.,Xining,China,AS.,Y
Linyi,China,AS.,Xi'an,China,AS.,Y
Melbourne,Australia,O.,Chengdu,China,AS.,Y
Mianyang,China,AS.,Lijiang,China,AS.,Y
Mianyang,China,AS.,Nanjing,China,AS.,Y
Mianyang,China,AS.,Sanya,China,AS.,Y
Mianyang,China,AS.,Xining,China,AS.,Y
Male,Maldives,AS.,Chengdu,China,AS.,Y
Ninbo,China,AS.,Chongqing,China,AS.,Y
Ninbo,China,AS.,Haikou,China,AS.,Y
Ninbo,China,AS.,Harbin,China,AS.,Y
Ninbo,China,AS.,Nanchang,China,AS.,Y
Ninbo,China,AS.,Kunming,China,AS.,Y
Ninbo,China,AS.,Sanya,China,AS.,Y
Nanjing,China,AS.,Changchun,China,AS.,Y
Nanjing,China,AS.,Chongqing,China,AS.,Y
Nanjing,China,AS.,Chengdu,China,AS.,Y
Nanjing,China,AS.,Dayong,China,AS.,Y
Nanjing,China,AS.,Harbin,China,AS.,Y
Nanjing,China,AS.,Kunming,China,AS.,Y
Nanjing,China,AS.,Mianyang,China,AS.,Y
Nanning,China,AS.,Jakarta,Indonesia,AS.,Y
Nanning,China,AS.,Chongqing,China,AS.,Y
Nanning,China,AS.,Chengdu,China,AS.,Y
Nanning,China,AS.,Ho Chi Minh City,Vietnam,AS.,Y
Nanning,China,AS.,Singapore,Singapore,AS.,Y
Nanning,China,AS.,Wuhan,China,AS.,Y
Nantong,China,AS.,Wuhan,China,AS.,Y
Beijing,China,AS.,Chongqing,China,AS.,Y
Beijing,China,AS.,Chengdu,China,AS.,Y
Beijing,China,AS.,Wanxian,China,AS.,Y
Beijing,China,AS.,Zhongwei,China,AS.,Y
Shanghai,China,AS.,Chongqing,China,AS.,Y
Shanghai,China,AS.,Chengdu,China,AS.,Y
Panzhihua,China,AS.,Chengdu,China,AS.,Y
Ho Chi Minh City,Vietnam,AS.,Nanning,China,AS.,Y
Shenyang,China,AS.,Changcha,China,AS.,Y
Shenyang,China,AS.,Chengdu,China,AS.,Y
Shenyang,China,AS.,Dongsheng,China,AS.,Y
Shenyang,China,AS.,Taiyuan,China,AS.,Y
Shenyang,China,AS.,Xuzhou,China,AS.,Y
Shenyang,China,AS.,Vancouver,Canada,N. A,Y
Singapore,Singapore,AS.,Nanning,China,AS.,Y
Shijiazhuang,China,AS.,Chongqing,China,AS.,Y
Shijiazhuang,China,AS.,Chengdu,China,AS.,Y
Shijiazhuang,China,AS.,Yantai,China,AS.,Y
Shantou,China,AS.,Chongqing,China,AS.,Y
Sanya,China,AS.,Chongqing,China,AS.,Y
Sanya,China,AS.,Chengdu,China,AS.,Y
Sanya,China,AS.,Guiyang,China,AS.,Y
Sanya,China,AS.,Guilin,China,AS.,Y
Sanya,China,AS.,Mianyang,China,AS.,Y
Sanya,China,AS.,Ninbo,China,AS.,Y
Sanya,China,AS.,Jinan,China,AS.,Y
Sanya,China,AS.,Wenzhou,China,AS.,Y
Sanya,China,AS.,Yibin,China,AS.,Y
Sanya,China,AS.,Zhuhai,China,AS.,Y
Shenzhen,China,AS.,Chongqing,China,AS.,Y
Shenzhen,China,AS.,Chengdu,China,AS.,Y
Shenzhen,China,AS.,Wanxian,China,AS.,Y
Qingdao,China,AS.,Chengdu,China,AS.,Y
Jinan,China,AS.,Changchun,China,AS.,Y
Jinan,China,AS.,Chongqing,China,AS.,Y
Jinan,China,AS.,Chengdu,China,AS.,Y
Jinan,China,AS.,Dalian,China,AS.,Y
Jinan,China,AS.,Harbin,China,AS.,Y
Jinan,China,AS.,Kunming,China,AS.,Y
Jinan,China,AS.,Sanya,China,AS.,Y
Jinan,China,AS.,Xi'an,China,AS.,Y
Tianjin,China,AS.,Changchun,China,AS.,Y
Tianjin,China,AS.,Chongqing,China,AS.,Y
Tianjin,China,AS.,Chengdu,China,AS.,Y
Tianjin,China,AS.,Hangzhou,China,AS.,Y
Taiyuan,China,AS.,Chongqing,China,AS.,Y
Taiyuan,China,AS.,Chengdu,China,AS.,Y
Taiyuan,China,AS.,Hangzhou,China,AS.,Y
Taiyuan,China,AS.,Harbin,China,AS.,Y
Taiyuan,China,AS.,Guilin,China,AS.,Y
Taiyuan,China,AS.,Shenyang,China,AS.,Y
Urumqi,China,AS.,Zhengzhou,China,AS.,Y
Urumqi,China,AS.,Chongqing,China,AS.,Y
Urumqi,China,AS.,Chengdu,China,AS.,Y
Urumqi,China,AS.,Kashi,China,AS.,Y
Urumqi,China,AS.,Burqin,China,AS.,Y
Urumqi,China,AS.,Xi'an,China,AS.,Y
Yulin,China,AS.,Xi'an,China,AS.,Y
Wenzhou,China,AS.,Changcha,China,AS.,Y
Wenzhou,China,AS.,Chengdu,China,AS.,Y
Wenzhou,China,AS.,Harbin,China,AS.,Y
Wenzhou,China,AS.,Guiyang,China,AS.,Y
Wenzhou,China,AS.,Sanya,China,AS.,Y
Wuhan,China,AS.,Chongqing,China,AS.,Y
Wuhan,China,AS.,Chengdu,China,AS.,Y
Wuhan,China,AS.,Harbin,China,AS.,Y
Wuhan,China,AS.,Quanzhou,China,AS.,Y
Wuhan,China,AS.,Nanning,China,AS.,Y
Wuhan,China,AS.,Nantong,China,AS.,Y
Wuxi,China,AS.,Chongqing,China,AS.,Y
Wuxi,China,AS.,Chengdu,China,AS.,Y
Wanxian,China,AS.,Chengdu,China,AS.,Y
Wanxian,China,AS.,Kunming,China,AS.,Y
Wanxian,China,AS.,Beijing,China,AS.,Y
Wanxian,China,AS.,Shenzhen,China,AS.,Y
Xichang,China,AS.,Chengdu,China,AS.,Y
Xi'an,China,AS.,Beihai,China,AS.,Y
Xi'an,China,AS.,Chongqing,China,AS.,Y
Xi'an,China,AS.,Chengdu,China,AS.,Y
Xi'an,China,AS.,Hangzhou,China,AS.,Y
Xi'an,China,AS.,Harbin,China,AS.,Y
Xi'an,China,AS.,Jiuzhaigou,China,AS.,Y
Xi'an,China,AS.,Kunming,China,AS.,Y
Xi'an,China,AS.,Lhasa,China,AS.,Y
Xi'an,China,AS.,Linyi,China,AS.,Y
Xi'an,China,AS.,Jinan,China,AS.,Y
Xi'an,China,AS.,Urumqi,China,AS.,Y
Xi'an,China,AS.,Yulin,China,AS.,Y
Xi'an,China,AS.,Xining,China,AS.,Y
Xi'an,China,AS.,Yibin,China,AS.,Y
Xi'an,China,AS.,Zhongwei,China,AS.,Y
Xiamen,China,AS.,Changcha,China,AS.,Y
Xiamen,China,AS.,Chengdu,China,AS.,Y
Xiamen,China,AS.,Changzhou,China,AS.,Y
Xiamen,China,AS.,Kunming,China,AS.,Y
Xiamen,China,AS.,Ganzhou,China,AS.,Y
Xining,China,AS.,Chongqing,China,AS.,Y
Xining,China,AS.,Chengdu,China,AS.,Y
Xining,China,AS.,Kunming,China,AS.,Y
Xining,China,AS.,Lhasa,China,AS.,Y
Xining,China,AS.,Mianyang,China,AS.,Y
Xining,China,AS.,Xi'an,China,AS.,Y
Xuzhou,China,AS.,Chengdu,China,AS.,Y
Xuzhou,China,AS.,Dalian,China,AS.,Y
Xuzhou,China,AS.,Harbin,China,AS.,Y
Xuzhou,China,AS.,Kunming,China,AS.,Y
Xuzhou,China,AS.,Guiyang,China,AS.,Y
Xuzhou,China,AS.,Shenyang,China,AS.,Y
Yibin,China,AS.,Sanya,China,AS.,Y
Yibin,China,AS.,Xi'an,China,AS.,Y
Yichang,China,AS.,Chongqing,China,AS.,Y
Yichang,China,AS.,Chengdu,China,AS.,Y
Yantai,China,AS.,Shijiazhuang,China,AS.,Y
Yangzhou,China,AS.,Chengdu,China,AS.,Y
Vancouver,Canada,N. A,Shenyang,China,AS.,Y
Zhongwei,China,AS.,Chengdu,China,AS.,Y
Zhongwei,China,AS.,Beijing,China,AS.,Y
Zhongwei,China,AS.,Xi'an,China,AS.,Y
Zhuhai,China,AS.,Changzhou,China,AS.,Y
Zhuhai,China,AS.,Sanya,China,AS.,Y
Cairo,Egypt,AF.,Tel-aviv,Israel,AS.,Y
Tel-aviv,Israel,AS.,Cairo,Egypt,AF.,Y
Mcgrath,United States,N. A,Nikolai,United States,N. A,N
Mcgrath,United States,N. A,Takotna,United States,N. A,N
Nikolai,United States,N. A,Mcgrath,United States,N. A,N
Takotna,United States,N. A,Tatalina,United States,N. A,N
Tatalina,United States,N. A,Mcgrath,United States,N. A,N
Bangkok,Thailand,AS.,Dhaka,Bangladesh,AS.,Y
Bangkok,Thailand,AS.,Kuala Lumpur,Malaysia,AS.,Y
Kolkata,India,AS.,Chittagong,Bangladesh,AS.,Y
Kolkata,India,AS.,Dhaka,Bangladesh,AS.,Y
Chittagong,Bangladesh,AS.,Kolkata,India,AS.,Y
Chittagong,Bangladesh,AS.,Dhaka,Bangladesh,AS.,Y
Chittagong,Bangladesh,AS.,Muscat,Oman,AS.,Y
Cox's Bazar,Bangladesh,AS.,Dhaka,Bangladesh,AS.,Y
Dhaka,Bangladesh,AS.,Bangkok,Thailand,AS.,Y
Dhaka,Bangladesh,AS.,Kolkata,India,AS.,Y
Dhaka,Bangladesh,AS.,Chittagong,Bangladesh,AS.,Y
Dhaka,Bangladesh,AS.,Cox's Bazar,Bangladesh,AS.,Y
Dhaka,Bangladesh,AS.,Dubai,United Arab Emirates,AS.,Y
Dhaka,Bangladesh,AS.,Jessore,Bangladesh,AS.,Y
Dhaka,Bangladesh,AS.,Kathmandu,Nepal,AS.,Y
Dhaka,Bangladesh,AS.,Kuala Lumpur,Malaysia,AS.,Y
Dhaka,Bangladesh,AS.,Muscat,Oman,AS.,Y
Dhaka,Bangladesh,AS.,Rajshahi,Bangladesh,AS.,Y
Dhaka,Bangladesh,AS.,Saidpur,Bangladesh,AS.,Y
Dhaka,Bangladesh,AS.,Sylhet Osmani,Bangladesh,AS.,Y
Dubai,United Arab Emirates,AS.,Dhaka,Bangladesh,AS.,Y
Dubai,United Arab Emirates,AS.,Jeddah,Saudi Arabia,AS.,Y
Jeddah,Saudi Arabia,AS.,Dhaka,Bangladesh,AS.,Y
Jessore,Bangladesh,AS.,Dhaka,Bangladesh,AS.,Y
Kathmandu,Nepal,AS.,Dhaka,Bangladesh,AS.,Y
Kuala Lumpur,Malaysia,AS.,Bangkok,Thailand,AS.,Y
Kuala Lumpur,Malaysia,AS.,Dhaka,Bangladesh,AS.,Y
Muscat,Oman,AS.,Chittagong,Bangladesh,AS.,Y
Muscat,Oman,AS.,Dhaka,Bangladesh,AS.,Y
Rajshahi,Bangladesh,AS.,Dhaka,Bangladesh,AS.,Y
Rajshahi,Bangladesh,AS.,Saidpur,Bangladesh,AS.,Y
Sylhet Osmani,Bangladesh,AS.,Dhaka,Bangladesh,AS.,Y
Grise Fiord,Canada,N. A,Resolute,Canada,N. A,Y
Resolute,Canada,N. A,Grise Fiord,Canada,N. A,Y
Dallas-Fort Worth,United States,N. A,Buenos Aires,Argentina,S. A,Y
Buenos Aires,Argentina,S. A,Dallas-Fort Worth,United States,N. A,Y
Buenos Aires,Argentina,S. A,New York,United States,N. A,Y
Buenos Aires,Argentina,S. A,Miami,United States,N. A,Y
Buenos Aires,Argentina,S. A,Punta Cana,Dominican Republic,N. A,Y
New York,United States,N. A,Buenos Aires,Argentina,S. A,Y
Miami,United States,N. A,Buenos Aires,Argentina,S. A,Y
Miami,United States,N. A,Punta Cana,Dominican Republic,N. A,Y
Punta Cana,Dominican Republic,N. A,Buenos Aires,Argentina,S. A,Y
Punta Cana,Dominican Republic,N. A,Miami,United States,N. A,Y
Edmonton,Canada,N. A,Whitehorse,Canada,N. A,Y
Kelowna,Canada,N. A,Vancouver,Canada,N. A,Y
Kelowna,Canada,N. A,Whitehorse,Canada,N. A,Y
Vancouver,Canada,N. A,Kelowna,Canada,N. A,Y
Vancouver,Canada,N. A,Whitehorse,Canada,N. A,Y
Whitehorse,Canada,N. A,Kelowna,Canada,N. A,Y
Whitehorse,Canada,N. A,Vancouver,Canada,N. A,Y
Whitehorse,Canada,N. A,Calgary,Canada,N. A,Y
Calgary,Canada,N. A,Edmonton,Canada,N. A,Y
Acapulco,Mexico,N. A,Mexico City,Mexico,N. A,Y
Acapulco,Mexico,N. A,Toluca,Mexico,N. A,Y
Bogota,Colombia,S. A,Mexico City,Mexico,N. A,Y
Ciudad Obregon,Mexico,N. A,Mexico City,Mexico,N. A,Y
Ciudad Juarez,Mexico,N. A,Mexico City,Mexico,N. A,Y
Ciudad Del Carmen,Mexico,N. A,Mexico City,Mexico,N. A,Y
Chetumal,Mexico,N. A,Mexico City,Mexico,N. A,Y
Culiacan,Mexico,N. A,Mexico City,Mexico,N. A,Y
Cancun,Mexico,N. A,Mexico City,Mexico,N. A,Y
Cancun,Mexico,N. A,Monterrey,Mexico,N. A,Y
Cancun,Mexico,N. A,Toluca,Mexico,N. A,Y
Chihuahua,Mexico,N. A,Mexico City,Mexico,N. A,Y
Cozumel,Mexico,N. A,Mexico City,Mexico,N. A,Y
Guadalajara,Mexico,N. A,Mexico City,Mexico,N. A,Y
Guadalajara,Mexico,N. A,Monterrey,Mexico,N. A,Y
Guadalajara,Mexico,N. A,San Jose Del Cabo,Mexico,N. A,Y
Guadalajara,Mexico,N. A,Santa Ana,United States,N. A,Y
Guadalajara,Mexico,N. A,Tijuana,Mexico,N. A,Y
Guatemala City,Guatemala,N. A,Mexico City,Mexico,N. A,Y
Havana,Cuba,N. A,Mexico City,Mexico,N. A,Y
Hermosillo,Mexico,N. A,Mexico City,Mexico,N. A,Y
Huatulco,Mexico,N. A,Mexico City,Mexico,N. A,Y
New York,United States,N. A,Mexico City,Mexico,N. A,Y
Las Vegas,United States,N. A,Monterrey,Mexico,N. A,Y
Las Vegas,United States,N. A,Toluca,Mexico,N. A,Y
Mexico City,Mexico,N. A,Acapulco,Mexico,N. A,Y
Mexico City,Mexico,N. A,Bogota,Colombia,S. A,Y
